,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
19779,0,0,1,0,0,0,2,3,1,6,1,0,1,0,0,1.0,1
19780,0,0,1,0,0,0,3,3,1,5,1,0,1,1,1,1.0,0
19781,0,0,0,0,1,0,3,0,1,2,1,0,0,0,0,2.0,0
19782,0,0,0,0,0,4,2,3,1,6,1,1,0,0,11,1.0,2
19783,0,0,0,0,0,1,2,3,1,7,0,0,0,0,0,1.0,1
19784,1,1,0,0,0,0,3,1,1,5,1,0,1,1,1,2.0,0
19785,1,1,1,0,0,4,2,1,1,4,1,1,0,0,6,2.0,1
19786,1,1,1,2,0,4,3,1,1,4,1,1,1,0,6,4.0,1
19787,1,0,0,0,0,4,2,3,4,0,1,0,0,0,1,1.0,1
19788,1,1,1,0,0,4,3,1,1,0,1,0,0,0,3,2.0,0
19789,0,1,0,0,1,0,2,1,1,2,1,0,0,0,9,2.0,2
19790,0,1,0,0,0,2,2,1,1,8,1,0,0,0,4,2.0,3
19791,0,0,1,2,0,4,2,0,1,3,1,0,0,0,3,4.0,1
19792,1,1,1,5,0,4,2,1,0,2,1,0,0,0,2,7.0,3
19793,1,1,0,0,0,0,2,3,1,5,1,0,0,0,2,1.0,2
19794,1,1,0,1,0,4,1,1,1,3,1,0,1,0,0,3.0,0
19795,1,1,1,0,0,4,2,1,1,1,1,1,1,0,1,2.0,0
19796,0,0,1,0,2,4,3,2,1,8,1,1,1,0,8,1.0,3
19797,1,1,1,0,0,1,2,0,1,8,0,0,1,0,0,2.0,1
19798,0,0,0,1,0,0,3,1,1,1,1,1,1,0,5,3.0,1
19799,0,0,1,0,0,4,3,3,1,4,1,1,1,0,5,1.0,1
19800,1,0,1,0,0,4,3,1,1,5,1,0,0,0,4,2.0,0
19801,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,3.0,1
19802,0,0,1,2,1,2,3,1,1,4,1,1,0,1,2,4.0,0
19803,0,0,0,1,0,4,3,1,1,2,1,1,1,0,3,3.0,1
19804,0,1,1,0,1,4,3,3,1,1,1,0,0,0,0,1.0,1
19805,1,1,0,0,0,0,2,1,1,2,1,0,0,0,4,2.0,1
19806,0,0,1,0,1,1,2,3,1,8,0,0,0,0,0,1.0,1
19807,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2.0,3
19808,1,1,0,2,0,1,2,1,1,7,0,0,0,0,0,4.0,0
19809,1,1,0,0,0,4,2,3,1,0,1,0,0,0,6,1.0,0
19810,1,0,0,1,1,2,2,1,1,4,1,0,1,0,0,3.0,0
19811,1,0,0,0,0,4,2,1,1,8,1,0,0,0,17,2.0,2
19812,0,0,1,0,1,0,3,1,2,4,1,0,0,0,3,2.0,0
19813,0,1,1,1,2,4,2,1,1,5,1,0,0,0,0,3.0,1
19814,1,1,0,2,0,0,2,1,1,3,1,0,0,0,0,4.0,1
19815,0,0,1,0,0,4,2,1,1,6,1,0,0,0,11,2.0,3
19816,1,1,1,0,0,4,2,1,1,5,1,0,0,0,6,2.0,2
19817,1,0,1,0,0,0,1,0,4,1,1,0,0,0,1,2.0,1
19818,1,1,0,0,0,1,3,1,1,5,0,0,0,0,0,2.0,2
19819,0,0,0,1,1,4,1,1,1,2,1,1,1,0,3,3.0,2
19820,0,0,1,2,0,4,2,1,1,2,1,0,1,0,3,4.0,1
19821,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
19822,0,0,0,0,0,4,2,1,1,3,1,1,1,0,3,2.0,0
19823,1,1,1,1,1,4,2,2,1,4,1,0,0,0,2,2.0,2
19824,0,0,0,1,0,0,2,1,1,0,1,0,0,0,4,3.0,0
19825,1,1,1,1,0,4,2,1,5,1,1,1,1,0,1,3.0,0
19826,0,1,1,0,1,0,3,0,1,3,1,0,1,0,8,2.0,2
19827,0,0,1,1,0,4,2,1,1,3,1,0,0,0,7,3.0,3
19828,0,0,1,2,0,4,3,1,1,4,1,1,1,1,5,4.0,1
19829,1,0,0,0,0,2,2,3,1,1,1,0,0,0,1,1.0,2
19830,1,1,1,1,0,4,2,1,1,4,1,0,1,0,6,3.0,2
19831,1,0,0,0,0,4,2,2,2,5,1,0,0,0,1,1.0,1
19832,0,0,0,0,1,4,2,0,3,0,1,1,1,0,3,2.0,0
19833,1,1,0,0,3,2,3,1,1,8,1,0,1,0,5,2.0,0
19834,1,1,1,1,1,1,2,1,1,6,0,0,0,0,0,3.0,2
19835,0,0,1,0,0,2,2,3,1,1,1,1,1,0,4,1.0,0
19836,0,1,1,1,0,4,2,1,1,1,1,0,0,0,3,3.0,2
19837,0,0,1,0,0,1,3,1,1,8,0,0,1,0,0,2.0,0
19838,0,0,1,1,1,2,2,0,1,2,1,0,0,0,7,3.0,1
19839,1,1,1,2,1,4,2,1,1,3,1,0,1,0,2,4.0,0
19840,0,0,1,1,0,4,2,0,5,2,1,0,0,1,3,3.0,3
19841,1,0,1,0,0,0,2,3,1,0,1,0,1,0,1,1.0,0
19842,1,0,1,1,0,4,2,1,1,6,1,0,0,0,6,3.0,0
19843,0,0,1,0,0,4,3,1,1,3,1,0,0,0,0,2.0,0
19844,0,0,1,1,0,4,2,1,1,3,1,0,1,0,3,3.0,3
19845,0,0,0,0,0,1,2,1,1,8,0,0,0,0,0,2.0,3
19846,0,0,1,0,0,1,2,4,1,8,0,0,0,0,0,1.0,1
19847,1,1,0,1,0,0,2,1,1,2,1,0,0,0,1,3.0,0
19848,0,0,1,0,0,4,1,3,4,0,1,0,0,0,1,1.0,0
19849,0,0,0,0,0,4,2,3,1,5,1,0,0,0,0,1.0,0
19850,0,0,1,0,0,1,3,1,1,7,0,0,0,0,0,2.0,1
19851,1,0,0,1,1,2,2,1,1,4,1,0,1,0,0,3.0,2
19852,0,0,1,0,1,4,2,1,1,7,1,1,1,0,12,2.0,1
19853,0,1,1,0,0,4,1,3,5,0,1,0,0,1,0,1.0,0
19854,1,0,1,1,0,0,2,1,1,1,1,0,0,0,1,3.0,0
19855,0,1,0,0,0,0,3,3,1,0,1,1,0,0,5,1.0,1
19856,0,0,1,0,0,4,2,1,1,7,1,0,0,0,7,2.0,1
19857,1,1,1,3,1,4,3,1,1,4,1,0,0,0,0,5.0,1
19858,1,1,0,0,2,0,3,1,1,5,1,0,0,0,1,2.0,3
19859,0,1,0,0,1,4,3,1,1,1,1,0,1,0,3,2.0,0
19860,0,0,1,2,1,4,2,1,1,3,1,0,0,0,3,4.0,1
19861,0,0,1,0,0,1,2,4,1,8,0,0,1,0,0,1.0,0
19862,1,0,1,1,2,0,3,1,1,3,1,0,0,0,2,3.0,0
19863,1,0,0,0,0,1,2,1,1,8,0,0,1,0,0,2.0,1
19864,0,0,0,1,0,4,2,1,5,1,1,0,0,0,1,3.0,1
19865,0,0,1,0,1,1,2,1,1,7,0,0,0,0,0,2.0,0
19866,0,0,1,0,0,1,3,1,1,9,0,0,0,0,0,2.0,0
19867,1,1,0,0,1,4,2,1,1,1,1,0,0,0,4,2.0,3
19868,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,2
19869,1,1,0,2,0,4,2,1,1,4,1,0,0,0,3,4.0,0
19870,0,0,0,0,0,4,3,1,1,3,1,1,0,0,1,2.0,2
19871,0,1,0,0,1,4,2,1,1,6,1,0,0,0,2,2.0,0
19872,1,0,0,0,0,2,2,1,5,1,1,0,0,0,6,2.0,1
19873,0,0,0,0,0,4,2,1,1,4,1,1,0,0,1,2.0,1
19874,0,0,1,0,0,4,2,1,1,7,1,0,0,0,11,2.0,2
19875,0,0,1,0,0,1,2,0,1,8,0,0,0,0,0,2.0,1
19876,0,0,1,0,0,4,2,1,1,6,1,0,0,0,1,2.0,1
19877,1,0,0,2,0,0,2,1,3,4,1,1,1,0,1,4.0,0
19878,0,0,1,0,1,4,2,1,1,6,1,0,0,0,7,2.0,0
19879,0,1,1,0,1,4,2,1,1,3,1,0,0,0,4,2.0,1
19880,1,1,1,1,0,2,2,1,1,5,1,0,0,0,2,3.0,0
19881,0,0,1,0,1,4,3,0,1,2,1,0,0,1,2,2.0,3
19882,0,0,1,0,0,1,2,1,1,9,0,0,0,0,0,2.0,1
19883,1,1,1,0,1,4,3,1,1,1,1,0,1,0,6,2.0,1
19884,1,0,1,2,0,0,2,1,1,3,1,0,0,0,0,4.0,3
19885,0,0,1,0,0,2,2,1,1,6,1,0,0,0,4,2.0,2
19886,0,0,1,1,1,4,4,3,1,2,1,0,0,0,0,2.0,1
19887,0,1,1,1,0,0,2,1,1,3,1,0,0,0,3,3.0,1
19888,0,0,1,0,1,1,2,1,1,8,0,0,1,1,0,2.0,1
19889,0,0,1,0,0,0,2,1,1,6,1,1,1,0,2,2.0,0
19890,1,0,1,0,0,4,2,1,1,7,1,0,1,0,0,2.0,1
19891,0,0,1,2,0,4,2,1,5,3,1,0,0,0,5,4.0,3
19892,0,1,0,2,0,4,2,1,1,3,1,0,0,0,1,4.0,3
19893,0,0,0,0,0,0,3,2,1,6,1,0,1,0,5,1.0,0
19894,0,0,0,1,0,4,3,0,5,2,1,0,1,1,1,3.0,2
19895,0,0,1,1,0,4,2,1,1,3,1,1,0,0,13,3.0,0
19896,1,0,1,0,0,4,2,3,1,2,1,0,0,0,10,1.0,2
19897,0,0,1,2,0,4,2,0,1,3,1,0,0,0,11,4.0,0
19898,0,0,1,0,0,4,3,1,5,3,1,0,0,0,3,2.0,1
19899,1,0,0,0,0,0,3,1,5,3,1,1,0,0,2,2.0,1
19900,0,0,1,1,0,4,2,1,1,3,1,0,0,0,0,3.0,1
19901,1,0,1,0,0,4,2,1,1,5,1,0,0,1,1,2.0,1
19902,0,0,0,1,0,4,3,1,2,2,1,0,0,0,0,3.0,0
19903,1,1,1,1,1,4,2,1,1,4,1,0,0,0,2,3.0,1
19904,0,0,1,1,0,4,3,3,1,1,1,0,1,0,5,2.0,1
19905,0,1,1,0,0,4,3,1,0,1,1,0,0,0,3,2.0,1
19906,0,0,0,0,0,1,2,2,1,8,0,0,0,0,0,1.0,0
19907,0,0,1,0,0,1,2,3,1,8,0,0,0,0,0,1.0,3
19908,0,0,1,1,0,2,1,0,1,1,1,0,1,0,14,3.0,3
19909,0,0,1,1,0,0,2,1,1,2,1,0,0,0,2,3.0,3
19910,1,1,0,2,0,0,2,1,1,3,1,0,0,0,0,4.0,1
19911,0,0,0,0,0,4,1,1,5,1,1,0,0,0,3,2.0,0
19912,0,1,0,1,0,0,3,3,1,3,1,0,0,0,0,2.0,1
19913,1,0,1,0,0,4,2,1,1,3,1,1,0,0,1,2.0,2
19914,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
19915,0,1,1,1,0,4,2,1,5,1,1,0,0,0,1,3.0,0
19916,0,1,1,1,0,0,3,2,1,6,1,0,0,0,5,2.0,3
19917,0,0,1,0,0,1,2,4,1,7,0,0,0,0,0,1.0,2
19918,0,1,1,1,1,4,3,2,1,3,1,0,1,0,3,2.0,2
19919,0,0,1,2,0,4,2,3,1,4,1,0,0,0,0,3.0,0
19920,1,1,1,1,2,4,3,1,1,4,1,1,1,0,2,3.0,1
19921,0,0,1,0,0,4,2,1,1,8,1,0,1,0,11,2.0,2
19922,1,1,1,2,0,4,2,1,1,2,1,1,0,0,1,4.0,1
19923,1,0,1,0,0,4,2,1,1,1,1,0,0,1,1,2.0,1
19924,0,0,1,1,0,4,2,1,1,1,1,1,1,0,1,3.0,1
19925,0,0,0,0,0,4,2,1,1,2,1,0,0,0,0,2.0,2
19926,0,0,0,0,0,4,3,1,1,1,1,0,0,0,8,2.0,0
19927,0,0,1,1,0,4,1,1,1,2,1,1,1,0,3,3.0,1
19928,1,1,1,0,0,4,1,1,5,1,1,0,0,0,13,2.0,1
19929,1,1,0,0,0,4,3,1,1,3,1,1,0,0,0,2.0,3
19930,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,2
19931,1,1,1,0,0,4,2,1,1,6,1,1,0,0,0,2.0,0
19932,0,0,0,0,0,4,2,0,1,4,1,0,1,0,11,2.0,2
19933,1,0,0,0,0,1,2,1,2,8,0,0,0,0,0,2.0,0
19934,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,3.0,1
19935,0,0,1,1,0,4,3,1,1,1,1,0,0,0,5,3.0,0
19936,1,1,1,0,0,0,3,3,1,6,1,0,0,0,6,1.0,1
19937,0,0,1,0,0,1,2,0,1,8,0,0,0,0,0,2.0,1
19938,1,1,1,2,0,2,3,1,1,1,1,0,0,0,5,4.0,0
19939,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
19940,0,1,1,2,1,0,3,1,5,2,1,0,0,0,2,4.0,3
19941,1,0,1,0,0,4,2,1,1,5,1,0,0,0,1,2.0,0
19942,0,1,1,0,0,4,2,1,1,5,1,0,0,0,4,2.0,1
19943,0,1,1,0,0,2,2,3,1,5,1,0,0,0,1,1.0,3
19944,1,0,1,0,0,1,2,0,1,9,0,0,0,0,0,2.0,1
19945,0,0,1,0,0,0,2,1,1,1,1,0,1,0,0,2.0,1
19946,0,1,1,0,0,4,2,1,2,5,1,0,1,0,1,2.0,0
19947,1,1,0,1,0,0,2,1,1,2,1,0,0,0,0,3.0,2
19948,0,1,0,0,0,1,2,1,1,7,0,0,1,1,0,2.0,0
19949,1,1,0,1,0,4,2,1,1,1,1,0,0,0,1,3.0,1
19950,1,1,0,0,1,2,3,1,5,1,1,1,1,0,2,2.0,1
19951,0,0,1,0,0,1,2,1,1,9,0,0,1,0,0,2.0,1
19952,0,0,1,1,0,0,3,1,1,5,1,0,0,1,4,3.0,0
19953,0,0,1,1,0,4,3,1,1,6,1,1,0,0,11,3.0,0
19954,1,0,0,0,0,1,2,1,1,7,0,0,1,0,0,2.0,0
19955,0,0,0,0,1,0,3,1,1,3,1,0,1,0,3,2.0,2
19956,0,0,0,0,0,0,1,3,1,5,1,0,0,0,8,1.0,2
19957,0,0,1,2,0,4,2,1,5,3,1,0,0,0,5,4.0,2
19958,0,0,0,0,0,4,3,1,1,3,1,0,0,0,0,2.0,1
19959,1,1,1,0,1,4,3,0,4,2,1,1,0,0,0,2.0,0
19960,1,1,0,1,1,0,3,1,2,2,1,0,1,0,2,3.0,2
19961,0,0,0,0,0,4,3,3,1,1,1,0,0,0,2,1.0,3
19962,0,0,1,0,0,0,3,0,1,5,1,0,0,0,3,2.0,2
19963,0,1,1,1,0,4,3,1,1,2,1,0,0,0,5,3.0,0
19964,0,0,1,0,0,0,3,3,1,2,1,0,0,0,3,1.0,1
19965,0,1,1,1,0,4,3,2,1,6,1,0,0,0,2,2.0,2
19966,1,0,1,0,0,4,2,1,1,3,1,1,0,0,0,2.0,2
19967,0,1,0,0,0,0,3,3,1,3,1,0,1,0,8,1.0,2
19968,0,0,0,0,0,1,3,1,2,7,0,0,0,0,0,2.0,0
19969,1,1,0,0,0,2,3,1,5,2,1,1,1,1,5,2.0,0
19970,0,0,1,0,0,4,3,3,1,8,1,1,1,0,3,1.0,2
19971,0,0,1,0,0,4,3,2,1,5,1,1,1,0,1,1.0,3
19972,1,1,1,1,0,0,3,1,1,2,1,1,0,0,0,3.0,2
19973,0,0,0,0,0,4,2,2,1,6,1,0,0,0,1,1.0,3
19974,0,1,1,0,1,0,2,3,1,3,1,0,0,0,9,1.0,0
19975,0,0,1,0,0,0,2,1,1,8,1,0,0,0,5,2.0,2
19976,0,0,0,0,0,4,3,1,1,2,1,0,0,0,2,2.0,2
19977,1,1,0,0,1,4,3,1,1,6,1,1,1,0,4,2.0,3
19978,0,0,1,0,0,1,2,4,1,8,0,0,0,0,0,1.0,0
19979,1,1,0,2,0,4,2,2,5,3,1,0,0,0,1,3.0,2
19980,1,0,1,0,1,0,3,3,1,1,1,0,0,1,1,1.0,0
19981,0,0,1,0,0,0,2,3,1,1,1,0,0,0,7,1.0,2
19982,0,0,0,0,0,4,2,1,1,6,1,0,0,0,13,2.0,1
19983,1,1,1,2,0,4,2,0,1,3,1,0,0,0,1,4.0,1
19984,1,0,1,2,1,4,2,1,1,3,1,1,0,0,1,4.0,0
19985,1,1,1,0,0,4,2,1,1,7,1,0,0,0,10,2.0,0
19986,1,1,1,0,1,4,2,1,1,5,1,0,0,0,2,2.0,2
19987,1,1,1,1,1,0,3,1,1,3,1,0,1,0,2,3.0,2
19988,0,1,1,0,1,4,3,1,1,7,1,0,0,1,5,2.0,1
19989,0,1,1,2,1,0,3,1,1,4,1,0,1,0,0,4.0,3
19990,1,1,0,0,0,4,2,3,1,0,1,1,1,0,6,1.0,2
19991,1,1,1,1,1,4,2,1,1,6,1,1,0,0,5,3.0,0
19992,0,0,1,0,0,4,2,4,1,3,1,0,0,0,1,1.0,0
19993,1,1,1,0,0,0,2,1,1,2,1,0,0,1,2,2.0,0
19994,0,0,1,2,0,4,3,1,1,1,1,0,0,0,0,4.0,1
19995,0,0,1,1,0,4,3,3,1,1,1,0,1,0,5,2.0,2
19996,0,0,0,0,0,4,2,1,1,4,1,0,0,0,0,2.0,2
19997,0,0,0,0,0,1,2,1,1,9,0,0,0,0,0,2.0,2
19998,0,0,1,0,0,4,1,1,1,2,1,0,0,1,2,2.0,0
19999,1,1,0,0,0,0,2,1,1,3,1,0,0,0,0,2.0,0
20000,1,1,0,0,0,0,2,1,1,3,1,0,0,0,0,2.0,1
20001,0,0,0,0,0,1,2,1,2,5,0,0,0,1,0,2.0,3
20002,1,0,1,1,0,4,2,1,1,3,1,0,1,1,1,3.0,1
20003,1,1,1,2,0,0,2,1,1,4,1,0,0,1,2,4.0,3
20004,0,0,1,1,0,0,2,1,1,4,1,1,0,0,11,3.0,3
20005,0,1,1,1,0,4,2,1,1,2,1,0,1,1,13,3.0,1
20006,0,0,0,0,0,4,2,3,5,2,1,0,0,0,3,1.0,2
20007,0,1,1,1,0,1,2,1,1,7,0,0,1,0,0,3.0,1
20008,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,2
20009,1,1,1,0,0,1,2,1,1,6,0,0,0,0,0,2.0,1
20010,0,1,1,2,0,4,2,1,1,3,1,0,0,0,0,4.0,1
20011,0,0,1,2,0,4,2,1,1,1,1,0,0,0,13,4.0,0
20012,0,0,1,1,0,4,2,3,1,5,1,1,1,1,4,2.0,0
20013,0,0,1,0,0,1,2,4,1,6,0,0,1,1,0,1.0,0
20014,0,0,0,0,0,0,2,1,2,6,1,0,0,0,0,2.0,3
20015,0,0,1,1,0,4,3,1,1,3,1,0,0,0,8,3.0,1
20016,0,0,1,0,0,4,2,1,1,5,1,0,1,0,0,2.0,3
20017,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,3
20018,1,1,0,1,1,4,1,1,1,4,1,0,0,0,2,3.0,1
20019,0,1,1,0,0,4,2,0,5,1,1,1,1,1,11,2.0,1
20020,1,0,0,0,1,4,2,0,1,7,1,1,0,0,13,2.0,1
20021,1,0,1,0,0,1,2,3,1,0,0,0,0,0,0,1.0,0
20022,1,0,1,1,1,0,2,0,1,4,1,1,1,0,1,3.0,0
20023,0,0,1,0,0,1,2,1,1,9,0,0,1,0,0,2.0,1
20024,1,1,1,0,0,0,2,1,1,5,1,0,0,0,1,2.0,0
20025,0,0,1,0,0,1,3,2,1,6,0,0,0,0,0,1.0,1
20026,0,1,0,1,1,0,3,1,1,1,1,1,1,1,0,3.0,2
20027,0,0,0,0,0,4,2,1,1,5,1,1,0,0,10,2.0,0
20028,1,0,0,2,0,0,2,1,1,1,1,0,1,0,1,4.0,2
20029,0,1,1,0,0,4,2,1,5,4,1,0,0,0,5,2.0,1
20030,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
20031,0,1,1,0,0,4,3,4,1,2,1,0,0,0,2,1.0,1
20032,0,0,0,0,0,1,2,3,1,8,0,0,0,0,0,1.0,2
20033,0,1,0,0,0,4,3,1,2,2,1,0,1,0,3,2.0,0
20034,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
20035,0,1,0,1,0,4,2,1,1,3,1,0,0,0,1,3.0,1
20036,0,1,1,0,0,4,2,1,1,4,1,0,0,0,3,2.0,2
20037,0,0,1,0,0,4,2,1,1,4,1,0,0,0,3,2.0,0
20038,0,1,1,1,1,0,2,1,2,4,1,0,0,0,7,3.0,2
20039,1,0,1,0,0,4,2,1,1,7,1,0,0,0,10,2.0,1
20040,1,0,1,0,0,1,2,0,1,9,0,0,0,0,0,2.0,1
20041,0,1,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
20042,0,1,1,0,0,0,2,1,1,6,1,0,0,0,8,2.0,0
20043,1,1,0,0,0,0,2,1,1,3,1,0,0,0,2,2.0,1
20044,0,0,1,1,0,0,3,1,1,2,1,1,1,0,18,3.0,1
20045,0,1,1,0,0,0,3,1,1,1,1,0,0,0,0,2.0,2
20046,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,2
20047,0,0,1,2,0,4,2,1,1,2,1,1,1,0,3,4.0,3
20048,0,0,1,0,0,4,3,1,1,6,1,0,0,0,0,2.0,1
20049,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,3.0,1
20050,1,0,1,0,0,0,3,1,1,6,1,0,0,1,2,2.0,1
20051,1,0,0,0,0,4,2,3,1,0,1,0,0,0,1,1.0,0
20052,1,1,1,0,1,4,2,3,1,3,1,0,0,0,1,1.0,2
20053,0,0,0,0,0,4,3,1,1,3,1,1,1,0,2,2.0,0
20054,1,0,0,0,0,4,3,3,1,1,1,1,1,0,2,1.0,1
20055,0,0,0,0,0,4,2,1,1,1,1,1,1,0,0,2.0,0
20056,1,0,1,0,0,4,2,3,1,1,1,1,0,0,10,1.0,0
20057,0,0,1,0,0,1,2,1,1,8,0,0,1,0,0,2.0,3
20058,0,0,1,0,0,4,2,3,1,3,1,0,0,0,4,1.0,3
20059,0,0,1,0,0,4,2,1,1,3,1,1,1,0,5,2.0,3
20060,0,0,1,1,0,0,2,1,1,6,1,0,0,0,8,3.0,2
20061,0,0,1,0,0,0,2,1,1,4,1,1,1,0,5,2.0,0
20062,0,0,1,0,0,4,2,1,1,6,1,1,1,0,2,2.0,0
20063,1,1,1,0,1,0,3,1,1,7,1,0,0,0,2,2.0,1
20064,0,0,1,0,0,1,2,1,1,8,0,0,1,0,0,2.0,2
20065,0,0,0,0,0,4,2,2,1,7,1,1,0,0,11,1.0,3
20066,0,0,1,0,0,4,2,1,1,3,1,0,0,0,5,2.0,1
20067,0,0,1,0,1,4,2,1,1,7,1,0,0,0,1,2.0,2
20068,0,0,0,0,0,4,2,1,1,5,1,1,1,0,1,2.0,2
20069,0,1,1,0,0,4,3,1,1,2,1,0,0,0,5,2.0,3
20070,0,1,1,0,0,4,2,1,1,2,1,0,1,1,3,2.0,3
20071,0,1,0,0,0,4,2,1,1,6,1,0,1,0,0,2.0,2
20072,0,1,0,2,0,4,3,1,1,2,1,0,0,0,8,4.0,1
20073,1,1,1,0,0,4,3,1,4,4,1,0,0,0,4,2.0,1
20074,0,0,1,0,0,2,2,1,5,1,1,0,0,0,1,2.0,3
20075,0,0,0,1,0,4,3,1,1,4,1,0,1,0,3,3.0,0
20076,1,0,1,0,1,0,3,3,1,1,1,0,0,1,1,1.0,1
20077,1,1,1,0,0,4,2,1,5,1,1,1,0,0,0,2.0,3
20078,0,0,1,2,0,4,2,1,1,1,1,0,0,0,3,4.0,3
20079,0,0,1,1,0,4,1,1,1,3,1,0,0,0,5,3.0,0
20080,0,0,1,0,0,1,2,1,1,9,0,0,1,0,0,2.0,0
20081,1,0,1,0,1,0,2,1,1,5,1,0,0,0,1,2.0,0
20082,0,1,0,0,1,2,2,1,1,6,1,1,1,0,7,2.0,2
20083,0,0,1,1,0,4,2,1,1,5,1,0,0,0,3,3.0,1
20084,0,0,1,1,0,4,2,1,1,1,1,1,1,0,1,3.0,0
20085,0,0,1,2,0,0,2,1,5,2,1,0,1,0,0,4.0,0
20086,0,1,0,0,0,4,2,1,1,7,1,0,0,1,2,2.0,2
20087,0,0,1,0,0,4,2,1,1,8,1,0,0,0,4,2.0,3
20088,0,1,0,0,0,4,2,1,1,6,1,0,0,0,3,2.0,0
20089,0,0,1,2,0,4,3,1,1,4,1,1,1,1,5,4.0,3
20090,1,0,1,0,0,4,2,3,1,0,1,0,0,0,13,1.0,0
20091,0,0,1,2,0,0,3,1,1,3,1,0,0,0,8,4.0,1
20092,1,1,1,1,0,4,2,1,1,5,1,1,0,0,1,3.0,1
20093,0,1,1,0,0,0,3,1,1,7,1,0,0,0,3,2.0,1
20094,1,0,0,0,0,4,2,3,5,0,1,1,1,1,0,1.0,1
20095,0,0,1,0,0,4,2,1,1,3,1,1,1,0,5,2.0,0
20096,0,0,1,2,0,4,3,1,1,2,1,1,1,0,4,4.0,1
20097,1,1,1,1,1,0,2,1,1,3,1,0,0,0,2,3.0,2
20098,0,0,1,1,0,2,2,1,1,4,1,0,0,0,2,3.0,0
20099,0,0,1,2,0,0,2,1,1,1,1,0,0,1,4,4.0,0
20100,0,1,0,1,0,4,2,2,1,4,1,1,1,0,2,2.0,1
20101,1,0,1,0,0,4,3,0,1,0,1,0,0,0,1,2.0,0
20102,1,1,1,0,1,4,2,1,1,5,1,0,0,0,6,2.0,0
20103,0,1,1,0,0,4,2,1,4,4,1,0,0,0,1,2.0,3
20104,0,0,0,0,0,4,2,1,1,5,1,1,1,0,14,2.0,1
20105,0,0,1,0,0,2,1,3,5,1,1,0,1,1,0,1.0,0
20106,1,1,0,1,1,2,2,1,4,4,1,0,0,0,2,3.0,2
20107,0,0,1,0,1,4,3,2,5,2,1,0,1,1,0,1.0,0
20108,0,0,1,0,0,0,2,1,1,1,1,0,1,0,13,2.0,0
20109,0,0,1,1,0,4,3,1,1,1,1,0,0,0,8,3.0,0
20110,0,0,1,1,1,2,3,1,1,5,1,0,1,0,2,3.0,1
20111,1,1,0,2,1,4,2,1,1,2,1,0,0,0,1,4.0,3
20112,0,0,1,0,0,4,2,0,1,4,1,0,0,0,1,2.0,3
20113,0,0,1,0,0,4,2,2,1,8,1,0,0,0,11,1.0,2
20114,1,1,1,0,2,4,2,3,4,3,1,0,0,0,13,1.0,0
20115,1,0,0,2,0,4,3,0,1,5,1,1,0,0,1,4.0,1
20116,1,1,1,0,0,0,2,1,1,7,1,0,0,0,6,2.0,1
20117,0,0,1,5,0,4,2,1,1,3,1,0,0,0,1,7.0,1
20118,0,1,0,0,1,4,2,1,1,6,1,0,1,0,3,2.0,3
20119,0,0,1,0,0,1,2,2,1,8,0,0,1,0,0,1.0,2
20120,1,1,1,1,1,0,3,1,1,1,1,1,1,1,5,3.0,2
20121,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,3
20122,1,1,1,0,0,4,2,1,1,8,1,0,0,0,6,2.0,0
20123,0,1,1,0,0,4,3,1,0,8,1,1,0,0,8,2.0,2
20124,1,1,0,0,0,4,2,1,1,3,1,0,0,0,6,2.0,2
20125,0,0,1,2,0,4,2,1,1,2,1,0,0,0,10,4.0,2
20126,1,1,0,2,0,0,2,1,1,3,1,0,0,0,6,4.0,2
20127,0,0,0,0,0,1,2,1,1,6,0,0,0,0,0,2.0,3
20128,0,0,0,2,0,4,2,1,1,3,1,0,0,0,3,4.0,1
20129,0,0,1,2,0,4,2,2,4,2,1,0,0,0,1,3.0,3
20130,1,0,1,0,0,0,3,0,1,4,1,0,0,0,5,2.0,0
20131,0,0,0,0,0,1,3,1,1,8,0,0,0,0,0,2.0,1
20132,0,0,1,2,0,0,3,1,5,3,1,0,0,0,5,4.0,3
20133,1,0,1,1,0,0,2,1,1,4,1,0,1,0,10,3.0,0
20134,0,0,1,0,0,1,2,0,1,7,0,0,0,0,0,2.0,2
